timestamp,elapsed_s,cam0_fps,cam1_fps,cam2_fps,cam3_fps,cam4_fps,cam0_gf,cam1_gf,cam2_gf,cam3_gf,cam4_gf,new_alerts
2026-07-27 05:24:01,34439,29.71,29.71,29.70,29.71,29.70,0,0,0,0,0,0
2026-07-27 05:25:01,34499,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 05:26:01,34559,29.74,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 05:27:01,34619,29.71,29.71,29.71,29.73,29.71,0,0,0,0,0,0
2026-07-27 05:28:01,34679,29.71,29.71,29.71,29.71,29.73,0,0,0,0,0,0
2026-07-27 05:29:01,34739,29.71,29.71,29.71,29.70,29.71,0,0,0,0,0,0
2026-07-27 05:30:01,34799,29.73,29.73,29.73,29.73,29.70,0,0,0,0,0,0
2026-07-27 05:31:01,34859,29.71,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 05:32:01,34919,29.71,29.71,29.71,29.70,29.70,0,0,0,0,0,0
2026-07-27 05:33:01,34979,29.71,29.70,29.70,29.71,29.71,0,0,0,0,0,0
2026-07-27 05:34:01,35039,29.73,29.73,29.73,29.73,29.71,0,0,0,0,0,0
2026-07-27 05:35:01,35099,29.70,29.70,29.71,29.71,29.73,0,0,0,0,0,0
2026-07-27 05:36:01,35159,29.71,29.70,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 05:37:01,35219,29.71,29.70,29.71,29.74,29.71,0,0,0,0,0,0
2026-07-27 05:38:01,35279,29.72,29.70,29.71,29.70,29.71,0,0,0,0,0,0
2026-07-27 05:39:01,35339,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 05:40:01,35399,29.71,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 05:41:01,35459,29.73,29.73,29.73,29.73,29.70,0,0,0,0,0,0
2026-07-27 05:42:01,35519,29.71,29.71,29.71,29.71,29.73,0,0,0,0,0,0
2026-07-27 05:43:01,35579,29.70,29.71,29.70,29.71,29.70,0,0,0,0,0,0
2026-07-27 05:44:01,35639,29.71,29.71,29.71,29.73,29.70,0,0,0,0,0,0
2026-07-27 05:45:01,35699,29.73,29.71,29.71,29.73,29.71,0,0,0,0,0,0
2026-07-27 05:46:01,35759,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 05:47:01,35819,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 05:48:01,35879,29.71,29.73,29.73,29.71,29.70,0,0,0,0,0,0
2026-07-27 05:49:01,35939,29.71,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 05:50:01,35999,29.71,29.71,29.71,29.71,29.73,0,0,0,0,0,0
2026-07-27 05:51:01,36059,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 05:52:01,36119,29.73,29.71,29.71,29.73,29.71,0,0,0,0,0,0
2026-07-27 05:53:01,36179,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 05:54:01,36239,29.71,29.71,29.71,29.70,29.70,0,0,0,0,0,0
2026-07-27 05:55:01,36299,29.71,29.73,29.73,29.71,29.70,0,0,0,0,0,0
2026-07-27 05:56:01,36359,29.71,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 05:57:01,36419,29.71,29.71,29.71,29.71,29.73,0,0,0,0,0,0
2026-07-27 05:58:01,36479,29.71,29.70,29.70,29.71,29.70,0,0,0,0,0,0
2026-07-27 05:59:01,36539,29.71,29.73,29.71,29.73,29.71,0,0,0,0,0,0
2026-07-27 06:00:01,36599,29.73,29.71,29.71,29.70,29.70,0,0,0,0,0,0
2026-07-27 06:01:01,36659,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:02:01,36719,29.71,29.71,29.71,29.70,29.71,0,0,0,0,0,0
2026-07-27 06:03:01,36779,29.73,29.71,29.73,29.73,29.70,0,0,0,0,0,0
2026-07-27 06:04:01,36839,29.71,29.71,29.70,29.71,29.75,0,0,0,0,0,0
2026-07-27 06:05:01,36899,29.69,29.71,29.70,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:06:01,36959,29.71,29.72,29.71,29.73,29.70,0,0,0,0,0,0
2026-07-27 06:07:01,37019,29.73,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:08:01,37079,29.71,29.70,29.71,29.71,29.72,0,0,0,0,0,0
2026-07-27 06:09:01,37139,29.71,29.74,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:10:01,37199,29.73,29.70,29.73,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:11:01,37259,29.71,29.70,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:12:01,37319,29.71,29.71,29.70,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:13:01,37379,29.71,29.71,29.71,29.73,29.71,0,0,0,0,0,0
2026-07-27 06:14:01,37439,29.74,29.71,29.73,29.73,29.71,0,0,0,0,0,0
2026-07-27 06:15:01,37499,29.73,29.72,29.74,29.68,29.74,0,0,0,0,0,0
2026-07-27 06:16:01,37559,29.71,29.74,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:17:01,37619,29.71,29.71,29.73,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:18:02,37680,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:19:02,37740,29.71,29.71,29.71,29.71,29.73,0,0,0,0,0,0
2026-07-27 06:20:02,37800,29.71,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:21:02,37860,29.73,29.70,29.73,29.73,29.72,0,0,0,0,0,0
2026-07-27 06:22:02,37920,29.71,29.73,29.71,29.71,29.73,0,0,0,0,0,0
2026-07-27 06:23:02,37980,29.71,29.73,29.71,29.71,29.72,0,0,0,0,0,0
2026-07-27 06:24:02,38040,29.71,29.71,29.72,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:25:02,38100,29.73,29.71,29.70,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:26:02,38160,29.71,29.73,29.71,29.70,29.70,0,0,0,0,0,0
2026-07-27 06:27:02,38220,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:28:02,38280,29.70,29.71,29.73,29.73,29.71,0,0,0,0,0,0
2026-07-27 06:29:02,38340,29.71,29.71,29.71,29.71,29.73,0,0,0,0,0,0
2026-07-27 06:30:02,38400,29.70,29.73,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:31:02,38460,29.71,29.71,29.71,29.73,29.71,0,0,0,0,0,0
2026-07-27 06:32:02,38520,29.69,29.69,29.73,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:33:02,38580,29.73,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:34:02,38640,29.71,29.73,29.69,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:35:03,38700,29.70,29.70,29.70,29.73,29.70,0,0,0,0,0,0
2026-07-27 06:36:02,38760,29.71,29.71,29.71,29.71,29.73,0,0,0,0,0,0
2026-07-27 06:37:02,38820,29.71,29.73,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:38:02,38880,29.70,29.70,29.71,29.73,29.70,0,0,0,0,0,0
2026-07-27 06:39:02,38940,29.70,29.71,29.73,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:40:02,39000,29.74,29.71,29.70,29.71,29.73,0,0,0,0,0,0
2026-07-27 06:41:02,39060,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:42:02,39120,29.68,29.51,29.70,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:43:02,39180,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:44:02,39240,29.73,29.73,29.71,29.70,29.73,0,0,0,0,0,0
2026-07-27 06:45:02,39300,29.71,29.71,29.71,29.73,29.70,0,0,0,0,0,0
2026-07-27 06:46:02,39360,29.71,29.71,29.73,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:47:02,39420,29.71,29.70,29.71,29.71,29.72,0,0,0,0,0,0
2026-07-27 06:48:02,39480,29.71,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:49:02,39540,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:50:02,39600,29.71,29.71,29.70,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:51:02,39660,29.74,29.73,29.71,29.70,29.70,0,0,0,0,0,0
2026-07-27 06:52:02,39720,29.70,29.70,29.70,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:53:02,39780,29.72,29.71,29.73,29.73,29.70,0,0,0,0,0,0
2026-07-27 06:54:02,39840,29.71,29.73,29.70,29.71,29.73,0,0,0,0,0,0
2026-07-27 06:55:02,39900,29.73,29.71,29.72,29.70,29.70,0,0,0,0,0,0
2026-07-27 06:56:02,39960,29.69,29.69,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 06:57:02,40020,29.70,29.71,29.73,29.70,29.70,0,0,0,0,0,0
2026-07-27 06:58:02,40080,29.70,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 06:59:02,40140,29.73,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:00:02,40200,29.71,29.71,29.71,29.73,29.71,0,0,0,0,0,0
2026-07-27 07:01:02,40260,29.70,29.71,29.73,29.71,29.73,0,0,0,0,0,0
2026-07-27 07:02:02,40320,29.71,29.73,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:03:02,40380,29.70,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:04:02,40440,29.70,29.70,29.71,29.70,29.74,0,0,0,0,0,0
2026-07-27 07:05:02,40500,29.71,29.73,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:06:02,40560,29.73,29.70,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:07:02,40620,29.70,29.71,29.70,29.73,29.71,0,0,0,0,0,0
2026-07-27 07:08:02,40680,29.70,29.71,29.73,29.70,29.73,0,0,0,0,0,0
2026-07-27 07:09:02,40740,29.70,29.71,29.70,29.71,29.69,0,0,0,0,0,0
2026-07-27 07:10:02,40800,29.71,29.71,29.70,29.73,29.70,0,0,0,0,0,0
2026-07-27 07:11:02,40860,29.70,29.70,29.71,29.70,29.71,0,0,0,0,0,0
2026-07-27 07:12:02,40920,29.71,29.73,29.71,29.71,29.74,0,0,0,0,0,0
2026-07-27 07:13:02,40980,29.73,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 07:14:02,41040,29.71,29.70,29.71,29.64,29.70,0,0,0,0,0,0
2026-07-27 07:15:02,41100,29.71,29.70,29.73,29.71,29.50,0,0,0,0,0,0
2026-07-27 07:16:02,41160,29.71,29.71,29.71,29.73,29.71,0,0,0,0,0,0
2026-07-27 07:17:02,41220,29.73,29.71,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:18:02,41280,29.71,29.71,29.70,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:19:02,41340,29.71,29.72,29.73,29.71,29.73,0,0,0,0,0,0
2026-07-27 07:20:02,41400,29.73,29.70,29.71,29.73,29.70,0,0,0,0,0,0
2026-07-27 07:21:02,41460,29.71,29.71,29.70,29.71,29.71,0,0,0,0,0,0
2026-07-27 07:22:02,41520,29.71,29.71,29.73,29.71,29.71,0,0,0,0,0,0
2026-07-27 07:23:02,41580,29.71,29.71,29.70,29.73,29.70,0,0,0,0,0,0
2026-07-27 07:24:02,41640,29.71,29.71,29.71,29.70,29.70,0,0,0,0,0,0
2026-07-27 07:25:02,41700,29.71,29.69,29.70,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:26:02,41760,29.71,29.69,29.73,29.70,29.72,0,0,0,0,0,0
2026-07-27 07:27:02,41820,29.70,29.71,29.70,29.73,29.71,0,0,0,0,0,0
2026-07-27 07:28:02,41880,29.73,29.69,29.70,29.70,29.71,0,0,0,0,0,0
2026-07-27 07:29:02,41940,29.71,29.71,29.70,29.70,29.71,0,0,0,0,0,0
2026-07-27 07:30:02,42000,29.71,29.73,29.70,29.69,29.70,0,0,0,0,0,0
2026-07-27 07:31:02,42060,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 07:32:02,42120,29.71,29.70,29.71,29.70,29.72,0,0,0,0,0,0
2026-07-27 07:33:02,42180,29.71,29.71,29.73,29.71,29.72,0,0,0,0,0,0
2026-07-27 07:34:02,42240,29.71,29.71,29.70,29.73,29.72,0,0,0,0,0,0
2026-07-27 07:35:02,42300,29.73,29.72,29.71,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:36:02,42360,29.71,29.71,29.70,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:37:02,42420,29.70,29.73,29.71,29.70,29.73,0,0,0,0,0,0
2026-07-27 07:38:02,42480,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 07:39:02,42540,29.73,29.71,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 07:40:02,42600,29.71,29.72,29.73,29.71,29.71,0,0,0,0,0,0
2026-07-27 07:41:02,42660,29.71,29.71,29.70,29.73,29.70,0,0,0,0,0,0
2026-07-27 07:42:02,42720,29.73,29.71,29.71,29.73,29.70,0,0,0,0,0,0
2026-07-27 07:43:02,42780,29.71,29.70,29.71,29.71,29.71,0,0,0,0,0,0
2026-07-27 07:44:02,42840,29.71,29.73,29.70,29.72,29.73,0,0,0,0,0,0
2026-07-27 07:45:02,42900,29.70,29.71,29.70,29.73,29.71,0,0,0,0,0,0
2026-07-27 07:46:02,42960,29.73,29.70,29.71,29.70,29.71,0,0,0,0,0,0
2026-07-27 07:47:02,43020,29.71,29.73,29.73,29.71,29.70,0,0,0,0,0,0
2026-07-27 07:48:02,43080,29.71,29.70,29.70,29.71,29.73,0,0,0,0,0,0
2026-07-27 07:49:02,43140,29.73,29.71,29.71,29.71,29.72,0,0,0,0,0,0
