t_mono,ax,ay,az,gx,gy,gz
104745.1912,0.28439285,0.0196133,9.7870367,0.0022514747350726853,-0.0036302848441482054,0.002495820830351891
104745.2015,0.22555294999999997,-0.0392266,9.845876599999999,0.003961897402027128,0.0022514747350726853,-0.005759586531581287
104745.2113,0.26477955,-0.00980665,9.826263299999999,0.005358160803622592,0.01038470904936626,-0.0028797932657906437
104745.2215,0.30400615,-0.0392266,9.7674234,-0.000296705972839036,-0.0014660765716752368,-0.0020594885173533086
104745.2315,0.30400615,-0.0588399,9.80665,0.0029146998508305304,0.001117010721276371,0.009616764178488757
104745.2421,0.21574629999999997,-0.00980665,9.845876599999999,0.003351032163829113,0.004345869837465881,-0.0021467549799530253
104745.2517,0.3334261,-0.0196133,9.7870367,-0.0006108652381980154,0.002722713633111154,0.0011344640137963143
104745.2617,0.30400615,-0.0784532,9.855683249999998,1.7453292519943296e-05,8.726646259971648e-05,-0.0005585053606381855
104745.2724,0.29419949999999995,-0.00980665,9.7674234,-0.007016223593017205,-0.0024434609527920616,0.002827433388230814
104745.2828,0.28439285,0.0196133,9.826263299999999,0.0025830872929516074,0.008377580409572781,-0.014852751934471744
104745.2937,0.2745862,-0.00980665,9.836069949999999,-0.003159045946109736,0.0008028514559173916,0.005602506898901798
104745.3045,0.29419949999999995,-0.0,9.8654899,0.003473205211468716,0.005340707511102648,0.0038048177693476384
104745.3192,0.21574629999999997,-0.02941995,9.77723005,0.008045967851693859,-0.006579891280018622,-0.004206243497306334
104745.3291,0.29419949999999995,-0.02941995,9.8654899,0.0033335788713091696,-0.0003665191429188092,-0.0065100781099388496
104745.3399,0.29419949999999995,-0.0980665,9.875296549999998,0.008255407361933179,0.0014311699866353504,0.002617993877991494
104745.3515,0.26477955,-0.08825984999999999,9.80665,0.001954768762233649,-0.0038746309394274117,0.009180431865490174
104745.3628,0.2745862,-0.06864655,9.80665,0.010681415022205296,-0.003787364476827695,-0.00312413936106985
104745.3742,0.30400615,-0.02941995,9.875296549999998,-0.006824237375297829,-0.0027576202181510408,0.0007155849933176752
104745.3844,0.29419949999999995,-0.0784532,9.826263299999999,-0.004468042885105484,0.0024434609527920616,0.0007155849933176752
104745.3943,0.3334261,-0.0392266,9.80665,0.0004363323129985824,-0.0019198621771937625,0.0023911010752322315
104745.4042,0.2745862,-0.02941995,9.836069949999999,-0.001064650843716541,-0.001710422666954443,0.0064228116473391324
104745.4142,0.3138128,0.0,9.81645665,-0.0036477381366681488,-0.00010471975511965978,-0.00958185759344887
104745.4241,0.29419949999999995,-0.0588399,9.836069949999999,0.0020245819323134223,-0.0006632251157578452,-0.001413716694115407
104745.4340,0.3138128,-0.02941995,9.81645665,-0.007260569688296411,0.0027925268031909274,8.726646259971648e-05
104745.4452,0.25497289999999995,-0.0588399,9.7674234,0.0004363323129985824,0.008761552845011534,-0.0027576202181510408
104745.4553,0.21574629999999997,0.02941995,9.77723005,0.005654866776461628,-0.001832595714594046,-0.0003316125578789226
104745.4656,0.24516625,0.0196133,9.79684335,0.005881759579220891,-0.005881759579220891,0.004642575810304917
104745.4761,0.18632634999999997,-0.06864655,9.7870367,-0.003525565089028546,-0.0028623399732707008,-0.00010471975511965978
104745.4873,0.24516625,-0.04903325,9.7674234,-0.0004363323129985824,-0.004607669225265031,0.0028448866807507574
104745.4952,0.2745862,-0.0588399,9.80665,0.005759586531581287,-0.005445427266222308,-0.001710422666954443
104745.5059,0.26477955,-0.06864655,9.79684335,-0.00874409955249159,0.006056292504420323,0.0040666171571467884
104745.5173,0.26477955,-0.02941995,9.845876599999999,0.0019198621771937625,-0.0036302848441482054,0.003926990816987242
104745.5276,0.29419949999999995,-0.0588399,9.826263299999999,-0.0004188790204786391,-0.00019198621771937625,0.0015009831567151233
104745.5372,0.2745862,-0.0588399,9.855683249999998,-0.006841690667817772,0.0024434609527920616,3.490658503988659e-05
104745.5488,0.26477955,-0.04903325,9.81645665,0.0012915436464758037,-0.0009075712110370514,-0.0004188790204786391
104745.5588,0.25497289999999995,-0.02941995,9.79684335,-0.0017976891295541594,-0.0004363323129985824,0.0027576202181510408
104745.5727,0.29419949999999995,-0.06864655,9.7281968,-0.0005235987755982988,-0.009669124056048587,0.004206243497306334
104745.5835,0.2353596,0.0,9.826263299999999,0.006667157742618339,0.006544984694978736,0.002234021442552742
104745.5955,0.29419949999999995,-0.02941995,9.8654899,-0.0030543261909900766,0.005462880558742251,0.00012217304763960306
104745.6054,0.22555294999999997,-0.00980665,9.855683249999998,-0.0028623399732707008,0.003193952531149623,-0.0016929693744344998
104745.6155,0.24516625,-0.06864655,9.836069949999999,0.006318091892219472,0.0028623399732707008,0.0017976891295541594
104745.6301,0.29419949999999995,-0.0784532,9.79684335,0.007923794804054257,-0.005864306286700947,0.0067369709126981125
104745.6355,0.2353596,-0.00980665,9.81645665,-0.004468042885105484,-0.0032114058236695662,0.006230825429619756
104745.6463,0.21574629999999997,-0.0196133,9.79684335,-0.003420845333908886,-0.0012566370614359172,-0.0028797932657906437
104745.6569,0.2745862,-0.1176798,9.80665,0.0029146998508305304,-0.001710422666954443,-0.0025830872929516074
104745.6669,0.29419949999999995,-0.0392266,9.79684335,-0.0015882496193148398,0.0010297442586766543,-0.006597344572538566
104745.6786,0.2745862,-0.0588399,9.81645665,-6.981317007977319e-05,0.004642575810304917,0.00020943951023931956
104745.6888,0.30400615,-0.0588399,9.826263299999999,-0.009145525280450288,0.0030543261909900766,-0.004049163864626845
104745.6985,0.20593965,-0.0588399,9.81645665,0.005794493116621174,0.005811946409141118,-0.009442231253289324
104745.7085,0.20593965,0.00980665,9.826263299999999,0.003246312408709453,0.009965830028887622,-0.004118977034706617
104745.7186,0.3334261,-0.04903325,9.8654899,-0.0016929693744344998,-0.0021467549799530253,0.004328416544945937
104745.7288,0.24516625,-0.0196133,9.81645665,0.0025830872929516074,-0.0014660765716752368,0.005166174585903215
104745.7385,0.21574629999999997,-0.0,9.7870367,0.002775073510670984,-0.003944444109507185,0.009302604913129777
104745.7484,0.24516625,0.0392266,9.738003449999999,-0.003735004599267865,-0.008290313946973065,0.003473205211468716
104745.7587,0.2353596,-0.0,9.826263299999999,-0.006702064327658226,-0.005759586531581287,-0.0009773843811168245
104745.7687,0.32361945,-0.0588399,9.757616749999999,0.0017278759594743863,-0.0026878070480712674,0.005393067388662479
104745.7788,0.20593965,-0.04903325,9.81645665,0.0064228116473391324,0.0006981317007977319,0.0038048177693476384
104745.7899,0.3138128,0.0196133,9.81645665,0.0027052603405912107,-0.0012217304763960308,0.0018849555921538759
104745.8009,0.29419949999999995,-0.0196133,9.845876599999999,-0.008412486994612669,-0.0008726646259971648,-0.001064650843716541
104745.8107,0.196133,-0.00980665,9.836069949999999,-0.004694935687864747,-0.0008028514559173916,-0.0009599310885968813
104745.8220,0.29419949999999995,-0.0196133,9.80665,-0.003961897402027128,-0.008115781021773632,0.0008203047484373349
104745.8323,0.2353596,-0.06864655,9.826263299999999,-0.001064650843716541,-0.0010297442586766543,0.0057246799465414016
104745.8443,0.25497289999999995,-0.0392266,9.757616749999999,0.009005898940290741,0.0057421332390613445,0.0027576202181510408
104745.8543,0.196133,-0.0784532,9.757616749999999,0.002897246558310587,-0.0014486232791552935,0.0009424777960769379
104745.8662,0.29419949999999995,-0.04903325,9.7674234,-0.004694935687864747,0.0031764992386296795,-0.005288347633542819
104745.8767,0.28439285,-0.08825984999999999,9.80665,0.0017278759594743863,0.002548180707911721,-0.003682644721708035
104745.8876,0.29419949999999995,0.0588399,9.81645665,-0.006702064327658226,-0.0026005405854715507,0.006161012259539983
104745.9003,0.2353596,0.0196133,9.80665,-0.0030019663134302466,0.001239183768915974,-0.0032637657012293962
104745.9098,0.29419949999999995,0.00980665,9.855683249999998,-0.0064053583548191895,-0.0014311699866353504,0.0019373154697137059
104745.9212,0.29419949999999995,0.0392266,9.80665,-0.002234021442552742,0.006440264939859076,-0.007278022980816354
104745.9312,0.32361945,-0.0588399,9.81645665,-0.0053058009260627615,0.009128071987930343,-0.0060911990894602095
104745.9409,0.26477955,0.00980665,9.81645665,-0.00020943951023931956,0.005602506898901798,-0.0011344640137963143
104745.9510,0.196133,-0.0392266,9.81645665,0.005689773361501515,0.005009094953223725,0.00022689280275926284
104745.9620,0.26477955,-0.04903325,9.77723005,-0.004171336912266448,-0.002076941809873252,-8.726646259971648e-05
104745.9777,0.22555294999999997,-0.0588399,9.826263299999999,-0.0016057029118347831,0.0010995574287564276,0.0029845130209103037
