iso_time,elapsed_h,viewer_alive,publishers_alive,shm_segments,viewer_rss_mb,viewer_cpu_pct,publishers_rss_mb,publishers_cpu_pct,cam0_capture_fps,cam1_capture_fps,cam2_capture_fps,cam3_capture_fps,cam4_capture_fps,cam5_capture_fps,cam0_grab_failures,cam1_grab_failures,cam2_grab_failures,cam3_grab_failures,cam4_grab_failures,cam5_grab_failures,cam0_display_fps,cam1_display_fps,cam2_display_fps,cam3_display_fps,cam4_display_fps,cam5_display_fps,cam0_rendered_delta,cam1_rendered_delta,cam2_rendered_delta,cam3_rendered_delta,cam4_rendered_delta,cam5_rendered_delta
2026-07-27T23:12:07,4.3875,1,6,34,213.3,107.9,437.0,167.4,25.61,26.82,27.79,27.09,28.0,25.32,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:12:37,4.3958,1,6,34,208.0,111.6,436.4,172.5,29.51,29.3,29.56,29.76,29.74,29.67,0,0,0,0,0,0,22.7,25.1,21.1,24.1,25.9,23.6,-24,-84,-29,-40,-59,-71
2026-07-27T23:13:07,4.4041,1,6,34,235.9,122.6,436.3,167.4,29.34,28.5,29.13,28.9,29.15,29.06,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:13:37,4.4125,1,6,34,224.2,118.9,436.3,168.7,29.73,29.74,29.7,29.7,29.7,29.76,0,0,0,0,0,0,23.7,24.0,20.9,24.2,29.3,21.2,75,150,150,192,161,201
2026-07-27T23:14:07,4.4208,1,6,34,227.5,122.1,436.3,169.0,29.7,29.7,29.68,29.73,29.84,29.27,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:14:37,4.4292,1,6,34,213.1,118.1,436.3,170.6,29.67,29.7,29.72,29.73,29.7,29.51,0,0,0,0,0,0,20.1,23.1,28.5,20.4,26.8,25.1,40,-2,3,-14,16,80
2026-07-27T23:15:07,4.4375,1,6,34,213.0,130.7,436.3,172.0,29.51,29.73,29.68,29.41,29.5,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:15:37,4.4458,1,6,34,235.4,115.6,440.3,170.9,29.72,29.5,29.49,29.71,29.25,29.53,0,0,0,0,0,0,22.1,22.9,26.9,27.6,27.0,26.3,-4,4,28,56,-49,-43
2026-07-27T23:16:07,4.4542,1,6,34,235.1,115.9,440.3,171.7,29.7,29.32,29.55,29.7,29.69,29.66,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:16:38,4.4625,1,6,34,213.4,114.6,440.5,171.4,29.73,29.33,29.71,29.47,29.72,29.71,0,0,0,0,0,0,23.1,25.2,18.5,22.4,25.2,26.3,-13,16,0,4,9,48
2026-07-27T23:17:08,4.4709,1,6,34,210.5,122.9,440.5,172.1,29.39,29.67,29.49,29.49,29.78,29.68,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:17:38,4.4792,1,6,34,221.7,109.8,440.1,175.2,29.56,29.1,29.47,28.85,29.72,29.08,0,0,0,0,0,0,23.3,27.7,16.7,22.8,16.1,21.1,-83,-160,-105,-117,-190,-117
2026-07-27T23:18:08,4.4875,1,6,34,230.2,111.3,440.1,169.9,26.75,29.32,28.42,29.82,29.72,29.32,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:18:38,4.4959,1,6,34,215.7,114.7,439.7,176.7,28.9,29.52,27.9,27.88,29.73,28.97,0,0,0,0,0,0,20.9,23.8,26.5,15.6,21.1,23.3,25,74,-18,1,61,-7
2026-07-27T23:19:08,4.5042,1,6,34,226.1,128.3,439.7,170.4,29.53,29.86,29.51,29.51,29.75,29.74,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:19:38,4.5126,1,6,34,213.1,128.2,439.7,169.8,29.6,29.13,29.31,27.09,26.51,29.5,0,0,0,0,0,0,20.4,25.0,25.7,26.8,23.8,22.3,66,39,128,101,63,148
2026-07-27T23:20:08,4.5209,1,6,34,218.6,116.3,439.7,171.9,29.68,29.75,29.18,29.58,29.37,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:20:38,4.5293,1,6,34,215.7,108.9,439.7,173.9,28.11,27.77,28.89,29.11,29.35,28.94,0,0,0,0,0,0,21.3,21.1,18.3,19.0,21.2,20.4,-70,-20,-15,41,35,-128
2026-07-27T23:21:08,4.5376,1,6,34,208.9,120.9,439.7,170.8,29.74,29.7,29.69,29.51,29.75,29.82,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:21:38,4.5459,1,6,34,209.9,119.5,439.7,157.4,29.7,29.72,29.72,29.7,29.71,29.76,0,0,0,0,0,0,24.8,24.6,21.5,23.3,20.0,24.6,64,31,-26,-52,-8,40
2026-07-27T23:22:08,4.5543,1,6,34,210.6,117.3,439.3,173.1,29.68,29.41,29.49,29.33,29.73,28.85,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:22:38,4.5626,1,6,34,233.0,110.4,439.2,172.7,29.54,28.5,29.48,29.51,29.33,28.18,0,0,0,0,0,0,23.8,21.3,21.4,20.8,22.6,19.3,-7,17,26,-84,-33,-101
2026-07-27T23:23:08,4.571,1,6,34,227.4,110.9,439.2,173.9,29.49,29.32,29.49,29.33,29.52,29.6,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:23:38,4.5793,1,6,34,232.6,105.7,439.2,171.4,29.25,29.08,29.7,29.12,29.36,28.26,0,0,0,0,0,0,19.3,21.4,22.4,21.0,24.3,21.4,14,27,-37,43,86,36
2026-07-27T23:24:08,4.5876,1,6,34,210.6,121.1,439.2,172.3,29.63,29.62,29.67,29.49,29.74,29.26,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:24:38,4.596,1,6,34,215.8,122.5,439.2,172.4,29.75,29.73,29.73,29.71,29.73,29.72,0,0,0,0,0,0,24.2,23.8,24.4,24.7,24.8,24.0,-5,-40,-20,-33,-42,-60
2026-07-27T23:25:08,4.6043,1,6,34,209.5,127.1,439.2,166.4,29.76,29.71,29.31,29.67,29.7,29.5,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:25:38,4.6127,1,6,34,226.3,129.0,439.2,169.5,29.5,29.7,29.69,29.31,29.25,29.7,0,0,0,0,0,0,25.9,18.9,25.1,25.8,29.4,23.5,6,31,63,44,115,92
2026-07-27T23:26:08,4.621,1,6,34,207.8,130.1,439.2,168.9,29.72,29.54,29.72,29.69,29.62,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:26:38,4.6293,1,6,34,218.2,126.7,439.2,169.3,29.78,29.51,28.92,29.54,29.52,29.53,0,0,0,0,0,0,19.5,19.2,21.6,25.6,27.3,22.1,42,29,-45,27,10,-30
2026-07-27T23:27:08,4.6377,1,6,34,220.9,127.4,439.2,168.8,29.71,29.7,29.65,29.74,29.72,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:27:38,4.646,1,6,34,210.5,129.0,439.1,171.9,29.67,29.66,29.72,29.69,29.69,29.71,0,0,0,0,0,0,24.2,27.9,24.6,23.4,22.4,22.3,19,8,23,-74,-16,-20
2026-07-27T23:28:08,4.6544,1,6,34,207.6,132.5,439.1,167.5,29.69,29.32,29.7,27.69,29.71,29.69,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:28:38,4.6627,1,6,34,227.0,133.1,439.1,168.5,29.78,29.76,29.71,29.7,29.7,29.74,0,0,0,0,0,0,26.8,28.0,28.9,26.8,27.5,27.4,42,39,41,65,68,55
2026-07-27T23:29:08,4.6711,1,6,34,213.3,121.2,439.1,170.9,29.7,29.5,29.53,29.59,29.69,29.75,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:29:38,4.6794,1,6,34,207.8,136.0,439.1,169.2,29.75,29.73,29.68,29.73,29.73,29.69,0,0,0,0,0,0,26.5,26.8,23.7,24.0,25.1,25.5,1,6,-21,-21,-2,28
2026-07-27T23:30:08,4.6877,1,6,34,226.3,134.8,439.1,162.0,29.79,29.75,29.73,29.7,29.66,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:30:38,4.6961,1,6,34,202.2,142.3,439.1,154.5,29.71,29.71,29.7,29.79,29.69,29.71,0,0,0,0,0,0,25.4,23.7,25.1,27.5,28.6,25.4,51,15,91,85,-13,121
2026-07-27T23:31:08,4.7044,1,6,34,199.8,142.9,439.1,154.6,29.7,29.74,29.71,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:31:38,4.7128,1,6,34,210.4,136.9,439.1,155.7,29.66,29.72,29.68,29.71,29.73,29.68,0,0,0,0,0,0,26.4,27.3,26.4,27.8,23.1,23.5,13,58,29,54,51,52
2026-07-27T23:32:08,4.7211,1,6,34,227.1,123.3,439.1,154.0,29.71,29.71,29.72,29.71,29.71,29.72,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:32:38,4.7294,1,6,34,232.5,121.3,439.1,152.8,29.71,29.71,29.73,29.71,29.71,29.72,0,0,0,0,0,0,28.3,28.7,27.3,26.3,28.1,27.6,85,32,5,-48,41,104
2026-07-27T23:33:08,4.7378,1,6,34,203.0,124.7,439.1,153.6,29.69,29.72,29.71,29.73,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:33:38,4.7461,1,6,34,199.9,139.9,439.1,154.3,29.7,29.71,29.75,29.73,29.7,29.73,0,0,0,0,0,0,28.8,27.9,27.4,25.5,29.3,28.5,33,-79,-1,36,-108,-58
2026-07-27T23:34:09,4.7545,1,6,34,207.8,140.9,439.1,153.9,29.71,29.7,29.71,29.71,29.75,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:34:39,4.7628,1,6,34,218.4,140.9,439.1,154.3,29.7,29.74,29.69,29.71,29.7,29.7,0,0,0,0,0,0,24.8,25.3,30.3,27.7,25.6,28.3,-75,81,3,2,7,35
2026-07-27T23:35:09,4.7711,1,6,34,221.0,126.8,439.1,154.3,29.73,29.69,29.71,29.7,29.73,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:35:39,4.7795,1,6,34,210.9,135.9,439.1,154.2,29.7,29.71,29.83,29.71,29.7,29.74,0,0,0,0,0,0,26.3,24.7,26.2,23.8,26.5,28.6,-17,-77,23,35,-60,-3
2026-07-27T23:36:09,4.7878,1,6,34,209.0,143.0,439.1,154.1,29.71,29.71,29.71,29.7,29.7,29.53,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:36:39,4.7962,1,6,34,199.9,140.5,439.1,153.8,29.71,29.7,29.7,29.72,29.71,29.71,0,0,0,0,0,0,20.3,22.7,23.1,20.0,22.0,21.7,12,36,36,-5,76,-39
2026-07-27T23:37:09,4.8045,1,6,34,218.3,140.1,439.1,153.9,29.7,29.67,29.7,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:37:39,4.8129,1,6,34,199.8,139.6,439.1,154.0,29.65,29.64,29.71,29.71,29.75,29.69,0,0,0,0,0,0,25.1,27.4,25.3,26.8,22.9,27.5,-28,-25,-10,27,-35,-31
2026-07-27T23:38:09,4.8212,1,6,34,220.8,144.3,439.1,153.8,29.71,29.73,29.73,29.7,29.68,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:38:39,4.8295,1,6,34,218.3,145.4,439.1,153.3,29.73,29.72,29.7,29.7,29.71,29.71,0,0,0,0,0,0,24.3,21.1,26.8,26.2,26.0,24.1,62,62,42,18,52,38
2026-07-27T23:39:09,4.8379,1,6,34,209.3,138.7,439.1,154.3,29.71,29.71,29.7,29.71,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:39:39,4.8462,1,6,34,205.7,143.8,439.1,153.9,29.7,29.71,29.71,29.71,29.69,29.69,0,0,0,0,0,0,27.7,26.5,25.6,26.8,26.1,23.4,16,18,-36,-10,-23,-28
2026-07-27T23:40:09,4.8546,1,6,34,207.6,137.4,439.1,154.8,29.7,29.71,29.7,29.73,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:40:39,4.8629,1,6,34,208.3,144.1,439.1,154.3,29.7,29.71,29.7,29.72,29.71,29.72,0,0,0,0,0,0,28.9,27.6,25.9,24.5,26.3,28.4,179,161,-245,-162,-112,62
2026-07-27T23:41:09,4.8712,1,6,34,208.8,148.5,439.1,154.2,29.71,29.7,29.7,29.7,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:41:39,4.8796,1,6,34,223.5,145.0,439.1,153.7,29.7,29.71,29.73,29.71,29.71,29.71,0,0,0,0,0,0,26.5,28.1,30.1,29.4,28.5,28.8,-149,-166,289,246,282,-26
2026-07-27T23:42:09,4.8879,1,6,34,200.0,147.4,439.1,153.7,29.76,29.73,29.7,29.74,29.73,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:42:39,4.8963,1,6,34,220.8,149.6,439.1,153.5,29.71,29.73,29.71,29.7,29.73,29.71,0,0,0,0,0,0,28.8,24.4,25.9,27.7,26.4,29.2,-36,106,-15,-56,-17,17
2026-07-27T23:43:09,4.9046,1,6,34,201.4,151.5,439.1,152.7,29.69,29.72,29.7,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:43:39,4.9129,1,6,34,202.8,152.2,439.1,152.5,29.71,29.7,29.7,29.73,29.71,29.7,0,0,0,0,0,0,26.2,27.9,26.6,23.5,27.2,28.3,126,10,-27,11,44,48
2026-07-27T23:44:09,4.9213,1,6,34,220.9,151.2,439.1,152.2,29.7,29.7,29.71,29.73,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:44:39,4.9296,1,6,34,207.7,153.1,439.1,152.1,29.73,29.7,29.72,29.71,29.7,29.71,0,0,0,0,0,0,28.4,26.1,27.8,28.1,29.3,27.0,15,-32,1,-6,49,-54
2026-07-27T23:45:09,4.938,1,6,34,215.6,150.6,439.1,152.0,29.7,29.7,29.73,29.7,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:45:39,4.9463,1,6,34,199.9,151.8,439.1,152.0,29.7,29.73,29.73,29.71,29.7,29.72,0,0,0,0,0,0,27.8,28.0,26.1,27.5,28.4,27.1,-43,-42,25,74,-27,-74
2026-07-27T23:46:09,4.9547,1,6,34,213.0,155.6,439.1,152.5,29.72,29.73,29.71,29.72,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:46:39,4.963,1,6,34,213.0,156.4,439.1,152.9,29.71,29.71,29.7,29.71,29.71,29.7,0,0,0,0,0,0,25.1,26.1,26.9,24.7,28.8,27.2,30,80,151,48,-16,74
2026-07-27T23:47:09,4.9713,1,6,34,223.6,150.5,439.1,152.9,29.71,29.71,29.61,29.73,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:47:39,4.9797,1,6,34,221.0,153.7,439.1,153.5,29.71,29.71,29.71,29.79,29.71,29.7,0,0,0,0,0,0,25.5,28.1,25.1,27.9,28.1,25.5,73,87,-92,-118,-26,-127
2026-07-27T23:48:09,4.988,1,6,34,215.6,154.5,439.1,152.7,29.7,29.71,29.72,29.72,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:48:39,4.9964,1,6,34,218.4,155.1,439.1,162.3,29.71,29.69,29.71,29.73,29.31,29.73,0,0,0,0,0,0,26.9,28.4,25.1,26.6,26.1,26.4,-38,-37,11,90,-71,135
2026-07-27T23:49:09,5.0047,1,6,34,200.0,145.1,439.1,170.9,29.11,29.64,29.71,25.34,28.31,28.89,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:49:39,5.013,1,6,34,218.4,144.1,439.1,162.3,28.13,25.94,29.71,29.71,27.33,29.71,0,0,0,0,0,0,26.7,28.5,27.2,26.4,30.1,27.1,-181,-221,-60,-179,-99,-54
2026-07-27T23:50:09,5.0214,1,6,34,200.3,146.6,439.1,170.3,29.7,29.7,29.31,29.73,28.92,29.11,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:50:39,5.0297,1,6,34,210.3,149.3,439.1,168.7,29.71,29.66,29.71,29.73,29.71,29.71,0,0,0,0,0,0,28.4,27.3,29.2,25.6,26.0,28.0,55,8,-29,24,-12,101
2026-07-27T23:51:09,5.0381,1,6,34,220.8,148.8,439.1,172.2,29.6,29.71,29.5,29.7,29.7,28.5,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:51:39,5.0464,1,6,34,207.8,147.5,439.1,171.3,29.72,27.12,29.52,29.73,29.51,29.7,0,0,0,0,0,0,26.3,27.3,26.2,24.4,22.1,24.2,27,6,61,18,61,-38
2026-07-27T23:52:10,5.0547,1,6,34,215.6,145.7,439.1,172.1,28.51,29.69,29.7,28.91,29.71,29.12,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:52:40,5.0631,1,6,34,215.7,145.5,439.1,172.1,29.7,29.71,29.71,29.51,29.68,29.5,0,0,0,0,0,0,25.6,25.7,24.1,25.9,24.1,26.4,-88,-54,-59,-22,-21,-43
2026-07-27T23:53:10,5.0714,1,6,34,205.7,144.3,439.1,171.3,29.33,29.52,29.71,27.3,29.7,29.51,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:53:40,5.0798,1,6,34,221.0,144.4,439.1,170.9,29.71,29.73,29.71,29.71,29.74,29.7,0,0,0,0,0,0,29.3,26.9,27.6,26.2,27.0,28.6,-16,-4,46,-39,-57,-37
2026-07-27T23:54:10,5.0881,1,6,34,210.3,132.2,439.1,171.6,29.31,29.73,29.7,29.72,29.71,29.72,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:54:40,5.0965,1,6,34,213.0,144.5,439.1,171.1,29.72,29.73,29.73,29.71,29.76,29.73,0,0,0,0,0,0,27.4,24.6,28.5,26.3,27.4,26.6,-12,5,-8,23,34,-8
2026-07-27T23:55:10,5.1048,1,6,34,208.8,141.9,439.1,171.4,29.7,29.3,29.51,29.31,29.71,29.72,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:55:40,5.1131,1,6,34,223.6,142.6,439.1,174.1,29.71,29.7,29.16,29.69,29.5,29.71,0,0,0,0,0,0,26.3,20.9,24.1,28.8,22.3,27.4,-41,21,-32,39,-99,-76
2026-07-27T23:56:10,5.1215,1,6,34,227.6,145.8,439.1,172.7,29.71,29.71,28.9,29.71,29.11,29.74,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:56:40,5.1298,1,6,34,199.9,142.2,439.1,170.4,28.31,29.71,29.11,29.31,28.51,28.71,0,0,0,0,0,0,26.5,26.7,26.5,25.3,23.7,21.4,42,89,12,-8,42,-11
2026-07-27T23:57:10,5.1382,1,6,34,226.3,144.2,439.1,163.8,29.75,29.21,29.31,28.91,28.92,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:57:40,5.1465,1,6,34,200.0,142.9,439.1,169.9,29.7,29.74,29.71,29.33,29.73,28.91,0,0,0,0,0,0,26.4,22.0,25.4,27.6,26.6,22.3,55,-33,-32,-42,10,63
2026-07-27T23:58:10,5.1548,1,6,34,215.5,145.1,439.1,170.9,29.69,29.71,29.72,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:58:40,5.1632,1,6,34,199.9,145.9,439.1,170.2,29.71,29.71,29.73,29.71,29.71,29.7,0,0,0,0,0,0,23.6,27.9,26.0,27.5,27.2,26.7,5,-9,39,11,-57,51
2026-07-27T23:59:10,5.1715,1,6,34,199.9,144.8,439.1,168.5,27.87,27.71,29.7,28.7,29.69,29.53,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-27T23:59:40,5.1799,1,6,34,224.0,138.0,439.1,171.2,29.71,29.7,29.71,29.73,29.5,29.72,0,0,0,0,0,0,29.3,25.5,25.8,27.5,26.6,26.9,8,-14,4,9,57,-28
2026-07-28T00:00:10,5.1882,1,6,34,224.1,123.9,439.1,169.2,29.7,29.7,29.11,29.51,26.74,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:00:40,5.1965,1,6,34,224.2,121.9,439.1,170.1,29.73,29.75,29.73,29.71,29.75,29.73,0,0,0,0,0,0,28.1,26.5,22.3,25.7,26.6,25.3,31,45,16,17,87,14
2026-07-28T00:01:10,5.2049,1,6,34,223.9,123.1,439.1,171.5,29.71,29.72,29.71,29.73,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:01:40,5.2132,1,6,34,221.3,121.1,439.1,171.6,29.71,29.71,29.73,29.7,28.91,29.71,0,0,0,0,0,0,23.7,23.7,28.7,25.7,28.1,23.3,-78,-29,-70,-7,32,-23
2026-07-28T00:02:10,5.2216,1,6,34,201.1,129.4,439.1,173.0,29.71,29.71,29.55,29.7,29.11,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:02:40,5.2299,1,6,34,213.1,148.4,439.1,171.0,29.72,28.58,29.71,29.71,29.7,29.71,0,0,0,0,0,0,26.3,26.9,30.1,25.9,28.8,29.9,-13,70,57,26,35,-2
2026-07-28T00:03:10,5.2383,1,6,34,202.2,145.3,439.1,170.9,29.73,29.71,29.76,29.71,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:03:40,5.2466,1,6,34,199.8,143.8,439.1,169.7,27.71,29.71,29.71,29.83,29.74,29.72,0,0,0,0,0,0,28.5,30.0,25.9,26.7,26.6,21.4,-6,-13,-71,-53,-93,-5
2026-07-28T00:04:10,5.2549,1,6,34,199.9,143.5,439.1,172.5,29.11,29.71,29.7,29.69,29.72,29.53,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:04:40,5.2633,1,6,34,207.8,143.7,439.1,171.9,29.7,29.73,29.68,28.49,29.69,29.71,0,0,0,0,0,0,26.7,26.9,25.1,22.4,25.6,23.1,-40,-30,-17,26,-23,-69
2026-07-28T00:05:10,5.2716,1,6,34,218.2,146.6,439.1,171.6,29.71,29.71,29.7,29.7,29.68,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:05:40,5.28,1,6,34,203.3,146.3,439.1,172.9,29.71,29.71,29.75,29.51,29.72,29.7,0,0,0,0,0,0,24.7,26.9,28.3,25.3,28.8,22.8,62,66,63,-3,-39,19
2026-07-28T00:06:10,5.2883,1,6,34,210.4,146.2,439.1,169.4,29.74,29.7,29.71,29.71,29.71,29.74,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:06:40,5.2966,1,6,34,211.3,144.7,439.1,170.3,29.68,29.7,29.71,29.7,29.7,29.7,0,0,0,0,0,0,28.4,29.1,26.1,28.6,26.5,28.1,-14,-27,19,-17,79,35
2026-07-28T00:07:10,5.305,1,6,34,213.1,144.7,439.1,173.6,29.71,29.7,29.76,29.71,29.51,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:07:40,5.3133,1,6,34,207.7,146.1,439.1,171.1,29.04,29.71,29.7,28.51,29.35,29.13,0,0,0,0,0,0,28.9,27.1,27.9,26.7,28.9,26.0,103,-44,19,-2,-25,-7
2026-07-28T00:08:10,5.3217,1,6,34,213.1,148.6,439.1,169.8,29.71,29.73,29.71,29.72,29.71,29.68,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:08:40,5.33,1,6,34,200.0,144.7,439.1,169.7,29.71,29.31,29.73,29.11,29.7,29.49,0,0,0,0,0,0,25.7,25.2,27.1,25.9,25.7,29.3,-25,-15,-56,17,38,33
2026-07-28T00:09:10,5.3383,1,6,34,219.9,142.7,439.1,169.4,29.54,29.7,29.75,29.14,29.72,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:09:40,5.3467,1,6,34,213.0,141.2,439.1,172.3,29.71,29.51,29.7,29.73,29.7,29.7,0,0,0,0,0,0,27.4,26.8,25.7,24.6,25.5,25.4,-11,-54,-57,-94,-68,-38
2026-07-28T00:10:11,5.355,1,6,34,199.8,144.0,439.1,171.5,29.72,29.7,29.7,29.72,28.51,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:10:41,5.3634,1,6,34,212.9,144.6,439.1,168.8,29.71,29.71,29.72,29.7,27.52,29.7,0,0,0,0,0,0,28.8,24.1,26.6,23.7,24.6,24.5,-32,22,22,41,38,25
2026-07-28T00:11:11,5.3717,1,6,34,221.0,144.8,439.1,171.2,29.73,29.71,29.71,29.71,29.69,29.68,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:11:41,5.38,1,6,34,210.2,142.5,439.1,169.4,28.32,29.74,27.31,29.5,29.69,26.93,0,0,0,0,0,0,28.7,27.7,26.0,25.3,24.7,25.2,-19,81,-13,-10,-36,-27
2026-07-28T00:12:11,5.3884,1,6,34,210.5,142.3,439.1,172.0,28.1,27.93,29.73,29.34,29.31,28.91,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:12:41,5.3967,1,6,34,215.6,141.8,439.1,167.6,27.26,29.9,28.33,28.53,28.54,29.71,0,0,0,0,0,0,25.5,28.4,26.7,22.6,20.4,26.3,-58,34,-46,18,-2,-20
2026-07-28T00:13:11,5.4051,1,6,34,211.0,144.7,439.1,166.8,29.31,29.33,26.63,29.7,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:13:41,5.4134,1,6,34,222.1,145.0,439.1,168.6,29.51,29.74,29.5,29.7,29.11,29.7,0,0,0,0,0,0,24.0,29.4,30.2,28.8,25.5,27.5,-26,-2,45,68,58,50
2026-07-28T00:14:11,5.4218,1,6,34,199.9,145.1,439.1,169.9,28.71,29.74,29.71,29.7,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:14:41,5.4301,1,6,34,207.6,143.2,439.1,162.0,29.31,29.71,29.71,29.72,29.7,29.73,0,0,0,0,0,0,26.5,24.8,27.4,24.8,27.2,25.5,33,-45,-21,-13,27,62
2026-07-28T00:15:11,5.4384,1,6,34,218.3,146.2,439.1,171.0,29.7,29.7,29.71,29.71,29.71,27.35,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:15:41,5.4468,1,6,34,200.7,146.4,439.1,171.4,29.71,29.71,29.79,29.71,29.7,29.71,0,0,0,0,0,0,27.2,28.6,21.7,24.8,26.6,25.9,24,-19,102,-23,-46,-36
2026-07-28T00:16:11,5.4551,1,6,34,218.2,145.4,439.1,168.8,29.73,29.7,29.69,29.71,29.71,29.72,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:16:41,5.4635,1,6,34,218.2,145.7,439.1,166.3,29.73,29.72,29.73,29.73,29.71,29.7,0,0,0,0,0,0,24.7,27.0,29.4,24.5,27.6,25.7,38,-32,23,23,-92,3
2026-07-28T00:17:11,5.4718,1,6,34,207.8,152.3,439.1,155.0,29.72,29.73,29.71,29.73,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:17:41,5.4801,1,6,34,218.1,154.6,439.1,151.6,29.71,29.74,29.71,29.73,29.71,29.7,0,0,0,0,0,0,30.2,28.9,25.7,23.9,26.2,28.9,128,131,120,72,170,95
2026-07-28T00:18:11,5.4885,1,6,34,218.3,153.1,439.1,151.9,29.72,29.71,29.71,29.71,29.73,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:18:41,5.4968,1,6,34,207.8,152.6,439.1,134.4,29.71,29.71,29.7,29.7,29.73,29.7,0,0,0,0,0,0,29.7,27.6,29.0,26.6,28.9,29.3,54,69,-4,19,44,27
2026-07-28T00:19:11,5.5052,1,6,34,218.4,154.6,439.1,125.8,29.71,29.71,29.7,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
